SampleID,Genotype,Location,Year,Trial,Plot,Sample,2,Seed Size,ConvZeta,gramtissue,ug_gramdryZeta,ug_gramfreshZeta,ConvAlpha,ug_gramdryAlpha,ug_gramfreshAlpha,ConvBeta,ug_gramdryBeta,ug_gramfreshBeta,ConvPhyto,ug_gramdryPhyto,ug_gramfreshPhyto,avg.ug.fresh450,avg.ug.dry450,Group.Beta,Group.Alpha
20256_10,Ns5154,El Centro,2022,CA_22,20256,10,39,Small,0.007802409,0.000557879,13.98585487,1.075629168,0.118393522,212.2209477,16.32156514,0.250913033,449.7627962,34.59051924,0.020533282,36.8060042,2.830689437,55.17765978,717.446835,B,A
20257_1,Ns5154,El Centro,2022,CA_22,20257,1,49,Neg,NA,0.000501055,NA,NA,0.133544423,266.5267286,24.55770294,0.245141527,489.2511991,45.0794773,0.025044258,49.98309911,4.605429656,73.84720718,801.4696893,B,A
20257_2,Ns5154,El Centro,2022,CA_22,20257,2,49,Neg,0.016778507,0.000535928,31.30738827,3.046092042,0.164827852,307.5559357,29.92404477,0.317982053,593.3297487,57.7287703,0.033625656,62.7428547,6.104645612,93.40927565,960.0499329,B,A
20257_3,Ns5154,El Centro,2022,CA_22,20257,3,49,Neg,0.010274696,0.000546785,18.79109393,1.764061879,0.119335545,218.2493317,20.48871278,0.23032609,421.236735,39.54467308,0.022850965,41.79147019,3.923280875,65.41870874,696.8514627,B,A
20257_4,Ns5154,El Centro,2022,CA_22,20257,4,49,Neg,0.008730394,0.000533439,16.36624395,1.505198014,0.096339662,180.6010684,16.60982022,0.217344608,407.4403805,37.47215632,0.021588539,40.47048847,3.722057369,59.4854333,646.7940454,B,A
20257_5,Ns5154,El Centro,2022,CA_22,20257,5,49,Neg,0.009934658,0.000554968,17.90133043,1.754946153,0.118130684,212.8605061,20.86765158,0.222659717,401.2121026,39.33258696,0.023919944,43.10151506,4.225431083,65.32228094,666.3200085,B,A
20257_6,Ns5154,El Centro,2022,CA_22,20257,6,49,Neg,0.010871264,0.000540548,20.11155053,1.969859209,0.108689038,201.0718384,19.69431506,0.243176488,449.8700539,44.06326938,0.024671755,45.64209273,4.470490556,71.1582462,726.4999739,B,A
20257_7,Ns5154,El Centro,2022,CA_22,20257,7,49,Neg,0.007074016,0.000520386,13.59379046,1.196937525,0.100519748,193.1638897,17.00814123,0.209420417,402.4329882,35.43435116,0.017447276,33.52757854,2.952113834,59.78207904,678.953612,B,A
20257_8,Ns5154,El Centro,2022,CA_22,20257,8,49,Neg,0.00781915,0.000534127,14.63911197,1.338625639,0.121756757,227.954543,20.84455646,0.232008321,434.368918,39.7194428,0.018751315,35.10644916,3.210194242,65.85971208,720.2369886,B,A
20257_9,Ns5154,El Centro,2022,CA_22,20257,9,49,Neg,0.009702687,0.000509661,19.03753342,1.843770418,0.114906231,225.456222,21.83526109,0.219679584,431.0308364,41.74500382,0.024256524,47.59345334,4.609389221,70.05303223,723.3205009,B,A
20257_10,Ns5154,El Centro,2022,CA_22,20257,10,49,Neg,0.009946788,0.000542884,18.32213999,1.745331841,0.124240444,228.8528465,21.80008231,0.213081298,392.4990931,37.38870925,0.01997224,36.78918015,3.504466594,66.33338112,696.354393,B,A
20263_1,Ns5154,El Centro,2022,CA_22,20263,1,32,Small,0.005779328,0.00052333,11.04337249,1.023843537,0.114119613,218.0643391,20.21699117,0.227667364,435.0359401,40.33267336,0.017543665,33.52313954,3.10796813,66.32739801,715.420019,B,A
20263_2,Ns5154,El Centro,2022,CA_22,20263,2,32,Small,0.009387511,0.000508224,18.471197,1.803531034,0.107078541,210.6914978,20.57195616,0.207947921,409.1656331,39.95100683,0.022786036,44.83460565,4.377659049,66.99611193,686.1530842,B,A
20263_3,Ns5154,El Centro,2022,CA_22,20263,3,32,Small,0.009034843,0.000527996,17.11158167,1.57802375,0.078337146,148.3669887,13.68234897,0.194567943,368.5028291,33.98319497,0.020089045,38.04773693,3.508748264,54.59062144,591.9631295,B,A
20263_4,Ns5154,El Centro,2022,CA_22,20263,4,32,Small,0.012055279,0.000560526,21.50707002,2.041013752,0.087781804,156.6060285,14.86185973,0.267295569,476.865316,45.254359,0.029847748,53.24950086,5.053359823,65.40693227,689.2219471,B,A
20263_5,Ns5154,El Centro,2022,CA_22,20263,5,32,Small,0.006493286,0.000547035,11.86995653,1.048405114,0.093787811,171.4474377,15.14296788,0.201454837,368.2665715,32.52687201,0.017590074,32.15527861,2.840091154,53.7510332,608.56478,B,A
20263_6,Ns5154,El Centro,2022,CA_22,20263,6,32,Small,0.007598006,0.000551987,13.76483229,1.259054575,0.092403783,167.4021616,15.31209774,0.199275713,361.0153602,33.02169116,0.019223665,34.82631272,3.185525797,56.02627769,612.5169883,B,A
20263_7,Ns5154,El Centro,2022,CA_22,20263,7,32,Small,0.006318355,0.000533439,11.84456847,1.08154748,0.083449883,156.4375226,14.28457345,0.192098536,360.1133761,32.88255838,0.015719082,29.46743783,2.690721337,52.48510596,574.7906985,B,A
20263_8,Ns5154,El Centro,2022,CA_22,20263,8,32,Small,0.007611138,0.000531044,14.33240908,1.285670837,0.083446648,157.1370119,14.0957792,0.206367211,388.6067064,34.85947874,0.020484864,38.57471107,3.460296228,54.68604573,609.6294289,B,A
20263_9,Ns5154,El Centro,2022,CA_22,20263,9,32,Small,0.009592616,0.000542322,17.68805673,1.680365389,0.091677297,169.0459806,16.05936816,0.184879077,340.9029932,32.38578436,0.01898537,35.00758236,3.325720324,54.32192009,571.8096851,B,A
20263_10,Ns5154,El Centro,2022,CA_22,20263,10,32,Small,0.007395206,0.00054005,13.69354641,1.104049615,0.100330317,185.7795127,14.97857409,0.233267735,431.9369022,34.82514729,0.020925084,38.74653362,3.123960312,54.87113749,680.5676644,B,A
20265_1,Ns5154,El Centro,2022,CA_22,20265,1,56,Large,0.007568533,0.00047372,15.97682289,1.506839343,0.098656453,208.2592018,19.6417749,0.200426132,423.0902801,39.90337028,0.019347052,40.84072959,3.851855814,67.78401235,718.7051261,B,A
20265_2,Ns5154,El Centro,2022,CA_22,20265,2,56,Large,NA,0.000522016,NA,NA,0.091375524,175.0433834,16.90982451,0.195742124,374.9731025,36.22375914,0.016933425,32.43849061,3.133675623,60.97422792,631.1795341,B,A
20265_3,Ns5154,El Centro,2022,CA_22,20265,3,56,Large,0.00896046,0.000532549,16.82560887,1.654977922,0.113424922,212.9849783,20.94934212,0.230140899,432.1497733,42.50653508,0.023371733,43.88654536,4.31670938,68.38189423,695.2159247,B,A
20265_4,Ns5154,El Centro,2022,CA_22,20265,4,56,Large,0.011067046,0.000529804,20.88892565,2.062860294,0.119945338,226.3954809,22.3574087,0.238942964,451.0021655,44.53816702,0.02379745,44.91742032,4.435764884,73.80980462,747.4124766,B,A
20265_5,Ns5154,El Centro,2022,CA_22,20265,5,56,Large,0.006862294,0.000527032,13.02064033,1.318114878,0.09093508,172.5418492,17.46688126,0.181875292,345.0934356,34.93474825,0.017538422,33.27771523,3.368793735,58.51992637,578.073221,B,A
20265_6,Ns5154,El Centro,2022,CA_22,20265,6,56,Large,0.01082084,0.000511892,21.13889226,2.236125173,0.134765349,263.2688554,27.84924147,0.255358969,498.8527403,52.76989714,0.028680929,56.02920561,5.926910244,85.57089637,808.9323356,B,A
20265_7,Ns5154,El Centro,2022,CA_22,20265,7,56,Large,0.010645709,0.000547487,19.44466857,1.937095247,0.148494514,271.2291519,27.02009033,0.299142605,546.3918692,54.43204594,0.026274443,47.9909643,4.78090272,87.3530325,876.8545418,B,A
20265_8,Ns5154,El Centro,2022,CA_22,20265,8,56,Large,0.008747536,0.000526901,16.60185252,1.519415843,0.121303819,230.2211916,21.07004176,0.256964111,487.6893776,44.63375192,0.024378572,46.26782598,4.234471287,69.73197925,761.9244204,B,A
20265_9,Ns5154,El Centro,2022,CA_22,20265,9,56,Large,0.007781157,0.000555636,14.00405818,1.32739888,0.1211724,218.0788048,20.67097675,0.255864899,460.4902723,43.64836704,0.022582437,40.64251396,3.852370991,71.41074076,753.383315,B,A
20265_10,Ns5154,El Centro,2022,CA_22,20265,10,56,Large,0.018012445,0.000560806,32.11887997,3.19637163,0.164231334,292.8489953,29.14342659,0.354541767,632.2009197,62.9146809,0.036745018,65.52185417,6.520532348,96.53560866,970.0422812,B,A
20268_1,Ns5154,El Centro,2022,CA_22,20268,1,27,Small,0.00615776,0.000495415,12.4295061,1.007980629,0.086621343,174.8461324,14.17928541,0.182555653,368.4905916,29.883036,0.01564611,31.58184408,2.561154627,52.31246566,645.0700463,B,A
20268_2,Ns5154,El Centro,2022,CA_22,20268,2,27,Small,0.007661261,0.000500938,15.29382733,1.402706587,0.105196688,209.9993572,19.2605471,0.190353261,379.9935459,34.8519333,0.018993242,37.91534473,3.477488183,63.00428635,686.9410075,B,A
20268_3,Ns5154,El Centro,2022,CA_22,20268,3,27,Small,0.007194813,0.000505024,14.24648317,1.464779256,0.092023999,182.2171532,18.73500308,0.184464173,365.2583742,37.55473425,0.017543274,34.73751992,3.571604161,65.35106355,635.6062345,B,A
20268_4,Ns5154,El Centro,2022,CA_22,20268,4,27,Small,NA,0.000539182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.814996952,18.69314379,B,A
20268_5,Ns5154,El Centro,2022,CA_22,20268,5,27,Small,0.009249872,0.000496837,18.61752601,1.619058673,0.129146404,259.9372622,22.60524189,0.253569716,510.3682005,44.38377372,0.022837351,45.96549509,3.99735354,74.58386177,857.6384594,B,A
20268_6,Ns5154,El Centro,2022,CA_22,20268,6,27,Small,0.006206179,0.00049422,12.55751403,1.088746711,0.057749826,116.8503575,10.13102132,0.151792547,307.1353567,26.62888599,0.014959854,30.26960175,2.624399166,47.01949351,542.3189284,B,A
20268_7,Ns5154,El Centro,2022,CA_22,20268,7,27,Small,0.006453789,0.000480948,13.41890059,1.268076642,0.110297935,229.3345949,21.67195749,0.232331365,483.0699631,45.64977084,0.017639993,36.67757366,3.466004845,59.09211265,625.3180279,B,A
20268_8,Ns5154,El Centro,2022,CA_22,20268,8,27,Small,0.008657915,0.000503533,17.19432908,1.617563454,0.105038532,208.6030009,19.62441158,0.209384724,415.83104,39.11947306,0.021175899,42.05462593,3.956305922,69.9223085,743.2581267,B,A
20268_9,Ns5154,El Centro,2022,CA_22,20268,9,27,Small,0.005183461,0.000645534,8.029725786,0.731369928,0.066878988,103.6025738,9.436412773,0.153943472,238.4746016,21.72093505,0.013151094,20.37242549,1.855577608,38.09028549,418.1940435,B,A
20268_10,Ns5154,El Centro,2022,CA_22,20268,10,27,Small,0.009739779,0.000514466,18.93180903,1.687554513,0.118966821,231.2431563,20.61268584,0.26738172,519.7263585,46.32766791,0.023510528,45.69886543,4.073531825,67.22184533,754.1274245,B,A
20278_1,Ns5154,El Centro,2022,CA_22,20278,1,NA,Neg,NA,0.000505262,NA,NA,0.072326564,143.1466809,12.28538564,0.152689549,302.1988184,25.93583729,0.014048899,27.80518287,2.386345197,44.92586434,523.4665443,B,A
20278_2,Ns5154,El Centro,2022,CA_22,20278,2,NA,Neg,0.010094753,0.000518173,19.4814188,1.818751727,0.147585959,284.8196508,26.59027235,0.285410985,550.8021045,51.42193641,0.024058503,46.4294472,4.334573275,83.12223702,890.3574286,B,A
20278_3,Ns5154,El Centro,2022,CA_22,20278,3,NA,Neg,0.010782546,0.000529614,20.35926605,1.800395423,0.117750818,222.3334154,19.66122268,0.242678033,458.2170776,40.52071068,0.027294447,51.53652178,4.557439237,64.74527181,732.1537244,B,A
20278_4,Ns5154,El Centro,2022,CA_22,20278,4,NA,Neg,0.004150418,0.000555307,7.474090557,0.647333778,0.077189293,139.002809,12.03908527,0.141052937,254.0087333,21.99979138,0.014074112,25.34472183,2.195115835,39.74714006,458.9189291,B,A
20278_5,Ns5154,El Centro,2022,CA_22,20278,5,NA,Neg,0.008504738,0.000549448,15.47869235,1.307728762,0.100178817,182.3262609,15.40396889,0.221630008,403.3684161,34.07887872,0.022580875,41.09737699,3.472142265,56.86851391,673.1137657,B,A
20278_6,Ns5154,El Centro,2022,CA_22,20278,6,NA,Neg,0.007791883,0.000490676,15.87988737,1.484813252,0.110493206,225.1855752,21.05547215,0.199731663,407.0538933,38.06066133,0.019060451,38.84527168,3.632140004,65.9030636,704.8248161,B,A
20278_7,Ns5154,El Centro,2022,CA_22,20278,7,NA,Neg,NA,0.000542611,NA,NA,0.059683781,109.99359,9.443894095,0.108644302,200.2248609,17.19102341,0.00754611,13.90702283,1.194037314,32.0313743,373.0713007,B,A
20278_8,Ns5154,El Centro,2022,CA_22,20278,8,NA,Neg,0.007091759,0.000558259,12.70336052,1.021546834,0.120714776,216.2345386,17.38860421,0.247879573,444.022902,35.70631479,0.019130177,34.2675939,2.755645011,57.77661039,718.4762238,B,A
20278_9,Ns5154,El Centro,2022,CA_22,20278,9,NA,Neg,0.006191042,0.000527276,11.74155456,1.018433663,0.096635522,183.2730704,15.89665692,0.189326017,359.0642428,31.14435234,0.019773661,37.50152718,3.25279055,52.44630918,604.6551903,B,A
20279_1,Ns5154,El Centro,2022,CA_22,20279,1,39,Neg,NA,0.000494858,NA,NA,0.072478224,146.4626763,13.30356449,0.146933908,296.9213668,26.97009675,0.007058532,14.26375248,1.295611659,47.51316831,523.0858089,B,A
20279_2,Ns5154,El Centro,2022,CA_22,20279,2,39,Neg,0.003047703,0.000529598,5.754751516,0.53525432,0.088079523,166.314018,15.4690079,0.161909678,305.7220146,28.43546392,0.01215177,22.94528407,2.134160335,51.85920848,557.5608591,B,A
20279_3,Ns5154,El Centro,2022,CA_22,20279,3,39,Neg,0.005724393,0.000501756,11.40871862,1.110013487,0.092201114,183.7568739,17.87866062,0.215352181,429.1970218,41.75880734,0.019068873,38.00427587,3.697633379,70.82679962,727.9578465,B,A
20279_4,Ns5154,El Centro,2022,CA_22,20279,4,39,Neg,0.004454266,0.00048557,9.173266687,0.847731915,0.062801497,129.3355351,11.95232458,0.153484008,316.090174,29.21093846,0.01428039,29.40952012,2.717831026,51.36914837,555.8631084,B,A
20279_5,Ns5154,El Centro,2022,CA_22,20279,5,39,Neg,0.003073266,0.000492779,6.236605766,0.555507977,0.083955093,170.3708011,15.1752961,0.166071315,337.0099672,30.01820739,0.010464162,21.23501517,1.891448774,57.55991742,646.2166655,B,A
20279_6,Ns5154,El Centro,2022,CA_22,20279,6,39,Neg,0.004849138,0.000497948,9.738239014,0.863234422,0.065715627,131.9728279,11.69857175,0.155616988,312.5164418,27.70264211,0.014384408,28.887361,2.560685187,50.51775102,569.8961037,B,A
20279_7,Ns5154,El Centro,2022,CA_22,20279,7,39,Neg,0.002341064,0.000486998,4.807127048,0.395791505,0.075385966,154.7971319,12.74511559,0.150686671,309.4191865,25.4758163,0.010423305,21.40315759,1.762214287,46.10621842,559.9878891,B,A
20279_8,Ns5154,El Centro,2022,CA_22,20279,8,39,Neg,0.004286754,0.000497774,8.611850563,0.687465277,0.070827012,142.2875433,11.35850473,0.193767407,389.2679837,31.07441545,0.012294212,24.69839028,1.971618712,55.31610576,692.9426877,B,A
20279_9,Ns5154,El Centro,2022,CA_22,20279,9,39,Neg,0.001752414,0.000484151,3.619565023,0.295600086,0.0864055,178.4682561,14.57501978,0.170334842,351.822073,28.73235715,0.009802441,20.24667947,1.653491553,50.5635817,619.141132,B,A
20279_10,Ns5154,El Centro,2022,CA_22,20279,10,39,Neg,0.004043755,0.000497774,8.123680557,0.743639794,0.07437985,149.4249964,13.67832878,0.200525848,402.8453161,36.87636481,0.014542362,29.21479888,2.674315768,63.76567939,696.5899542,B,A
20286_1,Ns5154,El Centro,2022,CA_22,20286,1,57,Large,0.007796895,0.000484932,16.07833269,1.496884096,0.08196344,169.0205385,15.73572091,0.236844697,488.4082257,45.47054222,0.016855193,34.75786138,3.235938135,69.83192355,750.0787151,B,A
20286_2,Ns5154,El Centro,2022,CA_22,20286,2,57,Large,0.00684846,0.000505323,13.55263976,1.300482586,0.08369667,165.6300464,15.89350819,0.214822966,425.1201151,40.79362518,0.01904809,37.69488155,3.617120937,65.25934808,680.0832592,B,A
20286_3,Ns5154,El Centro,2022,CA_22,20286,3,57,Large,0.007540264,0.000496837,15.17653925,1.482331564,0.078077765,157.1497142,15.34921617,0.203460963,409.512648,39.99815202,0.019047279,38.33709205,3.744482235,64.11001653,656.3768902,B,A
20286_4,Ns5154,El Centro,2022,CA_22,20286,4,57,Large,0.005222157,0.000499991,10.44449432,0.974262749,0.080064045,160.1308675,14.9370122,0.203457313,406.9216873,37.95766738,0.016321112,32.64279064,3.044920505,61.5846876,660.2129876,B,A
20286_5,Ns5154,El Centro,2022,CA_22,20286,5,57,Large,0.006048892,0.000504128,11.99871359,1.14482245,0.089668283,177.8679568,16.97075512,0.199757472,396.2432675,37.80640189,0.017315469,34.3473402,3.277151825,65.26668559,684.0504111,B,A
20286_6,Ns5154,El Centro,2022,CA_22,20286,6,57,Large,0.007793888,0.000502347,15.51494886,1.429964422,0.10122281,201.4997821,18.57160614,0.2656859,528.8891984,48.74606703,0.023780306,47.33840637,4.363033197,81.0501178,879.384419,B,A
20286_7,Ns5154,El Centro,2022,CA_22,20286,7,57,Large,0.009734065,0.000500578,19.44564332,1.827653691,0.079351531,158.5197588,14.8989271,0.220022858,439.5374622,41.3111694,0.028523979,56.98206668,5.355620423,65.93341736,701.5102058,B,A
20286_8,Ns5154,El Centro,2022,CA_22,20286,8,57,Large,0.010505063,0.000499558,21.02871703,1.847951433,0.113930357,228.0623468,20.04155271,0.266212378,532.8958944,46.8295679,0.027128149,54.3043084,4.772127772,71.96044262,818.8720535,B,A
20286_9,Ns5154,El Centro,2022,CA_22,20286,9,57,Large,0.008597968,0.000493066,17.43775078,1.686729124,0.08604093,174.5017393,16.87930798,0.220390267,446.9789555,43.23564614,0.020318713,41.20888473,3.986077501,75.20520106,777.486755,B,A
20286_10,Ns5154,El Centro,2022,CA_22,20286,10,57,Large,0.012365944,0.000506824,24.39888028,2.356214191,0.086173031,170.0254715,16.41945959,0.226742976,447.3798944,43.20373902,0.027631815,54.51952192,5.264982235,68.65431766,710.9236859,B,A
20288_1,Ns5154,El Centro,2022,CA_22,20288,1,19,Small,0.008185652,0.000531385,15.40438045,1.384161722,0.074566043,140.3240243,12.60882538,0.172498017,324.6198274,29.16873812,0.015661851,29.47365692,2.648357578,50.29940414,559.7836913,B,A
20288_2,Ns5154,El Centro,2022,CA_22,20288,2,19,Small,0.007030509,0.000528491,13.30297506,1.208851413,0.085276809,161.3589185,14.66280706,0.197460055,373.6296108,33.95200554,0.019802444,37.46975335,3.404904848,54.83750705,603.4670439,B,A
20288_3,Ns5154,El Centro,2022,CA_22,20288,3,19,Small,0.011024241,0.000559335,19.70956505,1.766592997,0.129524316,231.5685919,20.75578288,0.266861596,477.105504,42.7635638,0.023871192,42.67784242,3.825268461,67.89384876,757.4796405,B,A
20288_4,Ns5154,El Centro,2022,CA_22,20288,4,19,Small,0.009040256,0.000556764,16.23713337,1.411613095,0.121934586,219.0057489,19.03977606,0.233372491,419.1584937,36.44052218,0.020995033,37.70901396,3.27832116,60.48863885,695.7728712,B,A
20288_5,Ns5154,El Centro,2022,CA_22,20288,5,19,Small,0.011087697,0.00052463,21.13432321,1.928370918,0.122947338,234.3506288,21.38298599,0.25423287,484.5947375,44.21614971,0.024671978,47.02739978,4.290947441,71.01536545,778.3054971,B,A
20288_6,Ns5154,El Centro,2022,CA_22,20288,6,19,Small,0.008813699,0.000538996,16.35207592,1.445130436,0.093558107,173.5785763,15.34017362,0.20911976,387.9803842,34.28813959,0.021980342,40.78017973,3.603987603,54.78155464,619.8694029,B,A
20288_7,Ns5154,El Centro,2022,CA_22,20288,7,19,Small,0.011370894,0.000504725,22.52889186,2.067653436,0.111985336,221.8739768,20.36311832,0.232128473,459.9108152,42.20962945,0.025335656,50.1969532,4.606968839,68.78717763,749.4964384,B,A
20288_8,Ns5154,El Centro,2022,CA_22,20288,8,19,Small,0.007599209,0.000547745,13.87362803,1.312643118,0.099588323,181.8151616,17.20230787,0.18767837,342.6382945,32.41847037,0.018905604,34.515346,3.26564409,57.42589738,606.9475616,B,A
20288_9,Ns5154,El Centro,2022,CA_22,20288,9,19,Small,0.010905849,0.000529212,20.60770763,1.764382413,0.109259227,206.4563829,17.67629945,0.223932965,423.1440318,36.22857531,0.020935683,39.56009425,3.387040219,59.7423358,697.7810367,B,A
20288_10,Ns5154,El Centro,2022,CA_22,20288,10,19,Small,0.010791969,0.000531209,20.31585553,1.841800068,0.144225179,271.5035502,24.61403884,0.298425043,561.7844211,50.93039687,0.022220868,41.83072938,3.792301047,80.79832591,891.2406645,B,A
20294_1,Ns5154,El Centro,2022,CA_22,20294,1,19,Large,0.005757174,0.000497367,11.57529221,1.046223391,0.090502558,181.9631646,16.44659293,0.186873345,375.7249089,33.95959092,0.016520649,33.21618366,3.0022178,56.02725214,619.8789101,B,A
20294_2,Ns5154,El Centro,2022,CA_22,20294,2,19,Large,0.005516982,0.000525649,10.49556052,0.983720494,0.081490645,155.02859,14.53041035,0.158647027,301.8116354,28.28798811,0.015774528,30.00961393,2.81271993,48.50830517,517.5472662,B,A
20294_3,Ns5154,El Centro,2022,CA_22,20294,3,19,Large,0.004823776,0.000534351,9.027346852,0.807709982,0.108122084,202.3426469,18.10434209,0.235123556,440.0166988,39.36991515,0.015937296,29.82549401,2.668596832,62.50437808,698.5783432,B,A
20294_4,Ns5154,El Centro,2022,CA_22,20294,4,19,Large,0.004610751,0.000544669,8.465230118,0.743792185,0.113453593,208.2981074,18.3019838,0.228002494,418.6071736,36.78065925,0.015646009,28.72570228,2.523965985,60.58793966,689.5620333,B,A
20294_5,Ns5154,El Centro,2022,CA_22,20294,5,19,Large,0.005149979,0.000543865,9.469219938,0.837160898,0.099591335,183.1176954,16.18918721,0.233666567,429.6406204,37.98394483,0.018977449,34.89366591,3.084901702,58.94301239,666.7109624,B,A
20294_6,Ns5154,El Centro,2022,CA_22,20294,6,19,Large,0.005588559,0.000524936,10.64616409,0.955131331,0.098412245,187.4746221,16.81947449,0.195540756,372.5037392,33.41954803,0.017916279,34.13038384,3.062041752,57.18407204,637.3898486,B,A
20294_7,Ns5154,El Centro,2022,CA_22,20294,7,19,Large,0.011825213,0.000557139,21.22489094,1.873944832,0.122328173,219.5649406,19.38538044,0.257483763,462.1536113,40.80352516,0.024468714,43.91851472,3.877564032,66.30411414,750.9813349,B,A
20294_8,Ns5154,El Centro,2022,CA_22,20294,8,19,Large,0.008308154,0.000533783,15.56466649,1.401259842,0.110362679,206.7557105,18.61385686,0.219069344,410.4090101,36.94840906,0.022120797,41.44155594,3.730911172,58.18490836,646.2960449,B,A
20294_9,Ns5154,El Centro,2022,CA_22,20294,9,19,Large,0.003200279,0.00052855,6.054829212,0.550041375,0.092647991,175.2871509,15.92368374,0.189399536,358.3381015,32.55265759,0.015023163,28.42336321,2.582075437,56.54670268,622.463405,B,A
20294_10,Ns5154,El Centro,2022,CA_22,20294,10,19,Large,0.008592755,0.000558602,15.38260739,1.362744903,0.104883352,187.7604417,16.63369405,0.252307324,451.6763997,40.01400387,0.023218113,41.56468186,3.682214395,62.90195891,710.0346775,B,A
20295_1,Ns5154,El Centro,2022,CA_22,20295,1,37,Neg,0.003141735,0.000508984,6.172566106,0.538174812,0.077374038,152.0167702,13.2540657,0.156444252,307.3660176,26.79868403,0.012163739,23.89809703,2.083631613,46.15108906,529.327352,B,A
20295_2,Ns5154,El Centro,2022,CA_22,20295,2,37,Neg,0.00502868,0.000510655,9.847518996,0.922823304,0.098782294,193.4425078,18.127739,0.222701553,436.1100074,40.86841345,0.017438128,34.14858185,3.200106253,65.99872535,704.2775134,B,A
20295_3,Ns5154,El Centro,2022,CA_22,20295,3,37,Neg,0.007014269,0.000535122,13.10778211,1.183118287,0.094259492,176.1456473,15.89903881,0.206409827,385.7244707,34.81578128,0.019637668,36.69752235,3.312346011,57.89784262,641.4509132,B,A
20295_4,Ns5154,El Centro,2022,CA_22,20295,4,37,Neg,0.009742385,0.000578295,16.84673766,1.397951135,0.11572007,200.105586,16.60486658,0.271188831,468.9454468,38.91333936,0.028709266,49.64466803,4.119540616,60.54819054,729.6674798,B,A
20295_5,Ns5154,El Centro,2022,CA_22,20295,5,37,Neg,0.005572419,0.00054515,10.22180966,0.934781035,0.104521559,191.7299298,17.53363721,0.230636119,423.0691484,38.68953049,0.016081321,29.49889574,2.697664035,61.50078023,672.5096529,B,A
20295_6,Ns5154,El Centro,2022,CA_22,20295,6,37,Neg,0.00584489,0.000541772,10.78846695,0.973098094,0.132538141,244.6382113,22.06587631,0.25262003,466.2847373,42.05794869,0.017098982,31.56121233,2.846758091,70.25855799,778.937021,B,A
20295_7,Ns5154,El Centro,2022,CA_22,20295,7,37,Neg,0.005055045,0.000535928,9.432320584,0.871701902,0.088788866,165.6731105,15.31092633,0.188309472,351.3708109,32.47245485,0.017974068,33.53821138,3.099483568,55.42228896,599.7013378,B,A
20295_8,Ns5154,El Centro,2022,CA_22,20295,8,37,Neg,0.005753364,0.000547839,10.50192698,0.90476078,0.094094716,171.7561722,14.79711758,0.216990624,396.0847178,34.12344409,0.016165884,29.50846288,2.542209629,54.20514056,629.18115,B,A
20295_9,Ns5154,El Centro,2022,CA_22,20295,9,37,Neg,0.010522907,0.000580262,18.13474923,1.614018925,0.157833412,272.0036822,24.20872135,0.311321627,536.5190296,47.75097007,0.030838411,53.14566315,4.730040932,76.75543997,862.4066508,B,A
20295_10,Ns5154,El Centro,2022,CA_22,20295,10,37,Neg,0.007442322,0.000556053,13.38419777,1.24437149,0.111604578,200.7085501,18.66051308,0.239332536,430.413224,40.01688812,0.023640037,42.51400524,3.952662457,64.8840304,697.8789712,B,A
20298_1,Ns5154,El Centro,2022,CA_22,20298,1,32,Large,NA,0.000499636,NA,NA,0.115351026,230.869972,20.23746857,0.273624769,547.6478642,48.00540472,0.023750594,47.53576352,4.166862898,73.45549338,837.9836458,B,A
20298_2,Ns5154,El Centro,2022,CA_22,20298,2,32,Large,0.008344744,0.000507913,16.42949105,1.334473081,0.112261562,221.0253902,17.95262145,0.222895335,438.845919,35.64493044,0.018735027,36.88632654,2.996064192,59.39678276,731.2690863,B,A
20298_3,Ns5154,El Centro,2022,CA_22,20298,3,32,Large,0.009787095,0.00052867,18.51266945,1.649329774,0.121591089,229.9942541,20.490636,0.241554165,456.9090598,40.70691795,0.02240472,42.37939642,3.775662959,66.84534056,750.2960982,B,A
20298_4,Ns5154,El Centro,2022,CA_22,20298,4,32,Large,0.012986472,0.000558244,23.26309016,2.012392428,0.142747105,255.7075428,22.12018779,0.276618848,495.5163615,42.8650436,0.027582052,49.40862837,4.274133356,69.10951936,798.9003323,B,A
20298_5,Ns5154,El Centro,2022,CA_22,20298,5,32,Large,0.00872097,0.000546357,15.96205012,1.361234049,0.137902561,252.4039746,21.52485938,0.261122554,477.934349,40.75795429,0.02098265,38.40468398,3.275128388,66.42637244,778.9263624,B,A
20298_6,Ns5154,El Centro,2022,CA_22,20298,6,32,Large,0.010296148,0.000522996,19.68685703,1.692336033,0.123073179,235.3233463,20.22903797,0.221786082,424.068374,36.45407638,0.021538894,41.18366539,3.540260429,62.93517292,732.1215925,B,A
20298_7,Ns5154,El Centro,2022,CA_22,20298,7,32,Large,0.007591089,0.00053935,14.07450485,1.253657168,0.116179925,215.4071687,19.18694434,0.203512918,377.3297445,33.60986009,0.015728565,29.16205678,2.597549392,57.97556232,650.8775715,B,A
20298_8,Ns5154,El Centro,2022,CA_22,20298,8,32,Large,0.011973277,0.000543865,22.01515759,2.001761075,0.144523159,265.733436,24.16220944,0.225840661,415.2511986,37.75733525,0.023002577,42.29463157,3.845702526,68.17989625,749.8353221,B,A
